Linux 5.4.0-104-generic (discslab-server1) 	03/31/2022 	_x86_64_	(36 CPU)

12:04:31 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:13:22 PM   17   48.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:22 PM   18   46.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:22 PM   19   47.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:22 PM   20   71.29    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00   18.81
12:13:22 PM   21   49.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:22 PM   22   46.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:22 PM   23   47.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:22 PM   24   46.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:22 PM   25   49.49    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   45.45
12:13:22 PM   26   72.00    0.00   22.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
12:13:22 PM   27   42.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   48.00
12:13:22 PM   28   47.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:22 PM   29   48.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   46.00
12:13:22 PM   30   47.52    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   44.55
12:13:22 PM   31   47.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:13:22 PM   32   47.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:13:22 PM   33   47.52    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00   43.56
12:13:22 PM   34   49.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:22 PM   35   47.52    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   44.55

12:13:22 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:13:23 PM  all   46.15    0.00   11.86    0.00    0.00    0.00    0.00    0.00    0.00   41.99
12:13:23 PM    0   47.47    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:23 PM    1   70.71    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   17.17
12:13:23 PM    2   44.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:13:23 PM    3   44.55    0.00   11.88    0.00    0.00    0.00    0.00    0.00    0.00   43.56
12:13:23 PM    4   44.44    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:23 PM    5   44.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:23 PM    6   44.44    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:23 PM    7   43.56    0.00   11.88    0.00    0.00    0.00    0.00    0.00    0.00   44.55
12:13:23 PM    8   44.44    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   45.45
12:13:23 PM    9   46.53    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00   43.56
12:13:23 PM   10   45.54    0.00   10.89    0.00    0.00    0.00    0.00    0.00    0.00   43.56
12:13:23 PM   11   45.54    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00   44.55
12:13:23 PM   12   44.55    0.00   10.89    0.00    0.00    0.00    0.00    0.00    0.00   44.55
12:13:23 PM   13   43.56    0.00   12.87    0.00    0.00    0.00    0.00    0.00    0.00   43.56
12:13:23 PM   14   44.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:23 PM   15   45.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:23 PM   16   66.67    0.00   26.26    0.00    0.00    0.00    0.00    0.00    0.00    7.07
12:13:23 PM   17   45.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:23 PM   18   43.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:13:23 PM   19   44.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:23 PM   20   46.46    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:13:23 PM   21   44.55    0.00   11.88    0.00    0.00    0.00    0.00    0.00    0.00   43.56
12:13:23 PM   22   45.45    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:23 PM   23   44.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:23 PM   24   44.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:23 PM   25   45.54    0.00   10.89    0.00    0.00    0.00    0.00    0.00    0.00   43.56
12:13:23 PM   26   44.44    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   45.45
12:13:23 PM   27   46.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:23 PM   28   44.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:23 PM   29   46.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:23 PM   30   43.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:23 PM   31   45.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:13:23 PM   32   45.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:23 PM   33   48.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   37.00
12:13:23 PM   34   43.56    0.00   12.87    0.00    0.00    0.00    0.00    0.00    0.00   43.56
12:13:23 PM   35   46.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00

12:13:23 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:13:24 PM  all   47.54    0.00   10.81    0.00    0.00    0.00    0.00    0.00    0.00   41.65
12:13:24 PM    0   60.40    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00   29.70
12:13:24 PM    1   46.53    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00   43.56
12:13:24 PM    2   44.44    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:13:24 PM    3   46.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:24 PM    4   45.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:24 PM    5   44.44    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:24 PM    6   47.52    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00   43.56
12:13:24 PM    7   44.90    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   44.90
12:13:24 PM    8   47.52    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00   42.57
12:13:24 PM    9   47.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:24 PM   10   46.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:24 PM   11   47.47    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:13:24 PM   12   44.44    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:24 PM   13   47.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:24 PM   14   46.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:24 PM   15   48.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:24 PM   16   45.54    0.00   11.88    0.00    0.00    0.00    0.00    0.00    0.00   42.57
12:13:24 PM   17   46.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:24 PM   18   47.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:24 PM   19   45.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:24 PM   20   47.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:24 PM   21   48.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:24 PM   22   45.10    0.00   11.76    0.00    0.00    0.00    0.00    0.00    0.00   43.14
12:13:24 PM   23   44.55    0.00   11.88    0.00    0.00    0.00    0.00    0.00    0.00   43.56
12:13:24 PM   24   45.54    0.00   11.88    0.00    0.00    0.00    0.00    0.00    0.00   42.57
12:13:24 PM   25   57.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   34.00
12:13:24 PM   26   45.54    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00   44.55
12:13:24 PM   27   44.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:13:24 PM   28   46.46    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:24 PM   29   46.46    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:24 PM   30   46.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:24 PM   31   47.47    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:13:24 PM   32   46.46    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:24 PM   33   73.74    0.00   26.26    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:13:24 PM   34   45.45    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:24 PM   35   46.46    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   43.43

12:13:24 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:13:25 PM  all   41.91    0.00   11.72    0.00    0.00    0.06    0.00    0.00    0.00   46.31
12:13:25 PM    0   63.00    0.00   13.00    0.00    0.00    2.00    0.00    0.00    0.00   22.00
12:13:25 PM    1   42.42    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   47.47
12:13:25 PM    2   39.60    0.00   12.87    0.00    0.00    0.00    0.00    0.00    0.00   47.52
12:13:25 PM    3   39.39    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   48.48
12:13:25 PM    4   41.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   46.00
12:13:25 PM    5   42.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:25 PM    6   38.38    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   49.49
12:13:25 PM    7   43.56    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   48.51
12:13:25 PM    8   37.76    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   48.98
12:13:25 PM    9   41.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   48.00
12:13:25 PM   10   40.40    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   49.49
12:13:25 PM   11   42.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   49.00
12:13:25 PM   12   40.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   49.00
12:13:25 PM   13   39.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   48.00
12:13:25 PM   14   41.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   49.00
12:13:25 PM   15   42.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   46.00
12:13:25 PM   16   39.39    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   48.48
12:13:25 PM   17   41.58    0.00   10.89    0.00    0.00    0.00    0.00    0.00    0.00   47.52
12:13:25 PM   18   40.40    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   47.47
12:13:25 PM   19   42.57    0.00   10.89    0.00    0.00    0.00    0.00    0.00    0.00   46.53
12:13:25 PM   20   39.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   51.00
12:13:25 PM   21   42.42    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   47.47
12:13:25 PM   22   40.40    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   49.49
12:13:25 PM   23   42.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   47.00
12:13:25 PM   24   39.39    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   50.51
12:13:25 PM   25   42.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   49.00
12:13:25 PM   26   40.82    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   48.98
12:13:25 PM   27   39.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   47.00
12:13:25 PM   28   38.61    0.00   11.88    0.00    0.00    0.00    0.00    0.00    0.00   49.50
12:13:25 PM   29   42.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   48.00
12:13:25 PM   30   40.40    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   48.48
12:13:25 PM   31   41.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:25 PM   32   40.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   50.00
12:13:25 PM   33   63.73    0.00   24.51    0.00    0.00    0.00    0.00    0.00    0.00   11.76
12:13:25 PM   34   39.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   49.00
12:13:25 PM   35   42.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   46.00

12:13:25 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:13:26 PM  all   57.99    0.00   14.89    0.00    0.00    0.03    0.00    0.00    0.00   27.10
12:13:26 PM    0   59.41    0.00   11.88    0.00    0.00    0.99    0.00    0.00    0.00   27.72
12:13:26 PM    1   58.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
12:13:26 PM    2   58.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
12:13:26 PM    3   59.41    0.00   12.87    0.00    0.00    0.00    0.00    0.00    0.00   27.72
12:13:26 PM    4   62.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   24.00
12:13:26 PM    5   57.84    0.00   13.73    0.00    0.00    0.00    0.00    0.00    0.00   28.43
12:13:26 PM    6   57.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
12:13:26 PM    7   59.80    0.00   11.76    0.00    0.00    0.00    0.00    0.00    0.00   28.43
12:13:26 PM    8   57.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
12:13:26 PM    9   60.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
12:13:26 PM   10   57.58    0.00   14.14    0.00    0.00    0.00    0.00    0.00    0.00   28.28
12:13:26 PM   11   59.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
12:13:26 PM   12   56.57    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   28.28
12:13:26 PM   13   58.59    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   28.28
12:13:26 PM   14   56.44    0.00   15.84    0.00    0.00    0.00    0.00    0.00    0.00   27.72
12:13:26 PM   15   58.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
12:13:26 PM   16   58.42    0.00   13.86    0.00    0.00    0.00    0.00    0.00    0.00   27.72
12:13:26 PM   17   55.45    0.00   16.83    0.00    0.00    0.00    0.00    0.00    0.00   27.72
12:13:26 PM   18   56.44    0.00   14.85    0.00    0.00    0.00    0.00    0.00    0.00   28.71
12:13:26 PM   19   57.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
12:13:26 PM   20   57.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
12:13:26 PM   21   56.86    0.00   15.69    0.00    0.00    0.00    0.00    0.00    0.00   27.45
12:13:26 PM   22   59.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   29.00
12:13:26 PM   23   57.43    0.00   13.86    0.00    0.00    0.00    0.00    0.00    0.00   28.71
12:13:26 PM   24   57.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
12:13:26 PM   25   56.44    0.00   15.84    0.00    0.00    0.00    0.00    0.00    0.00   27.72
12:13:26 PM   26   58.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
12:13:26 PM   27   59.41    0.00   12.87    0.00    0.00    0.00    0.00    0.00    0.00   27.72
12:13:26 PM   28   56.57    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   27.27
12:13:26 PM   29   57.43    0.00   14.85    0.00    0.00    0.00    0.00    0.00    0.00   27.72
12:13:26 PM   30   58.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
12:13:26 PM   31   59.41    0.00   25.74    0.00    0.00    0.00    0.00    0.00    0.00   14.85
12:13:26 PM   32   57.43    0.00   14.85    0.00    0.00    0.00    0.00    0.00    0.00   27.72
12:13:26 PM   33   62.63    0.00   24.24    0.00    0.00    0.00    0.00    0.00    0.00   13.13
12:13:26 PM   34   58.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   27.00
12:13:26 PM   35   55.00    0.00   17.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00

12:13:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:13:27 PM  all   51.54    0.00   19.56    0.00    0.00    0.08    0.00    0.00    0.00   28.82
12:13:27 PM    0   50.98    0.00   17.65    0.00    0.00    2.94    0.00    0.00    0.00   28.43
12:13:27 PM    1   52.53    0.00   30.30    0.00    0.00    0.00    0.00    0.00    0.00   17.17
12:13:27 PM    2   46.46    0.00   23.23    0.00    0.00    0.00    0.00    0.00    0.00   30.30
12:13:27 PM    3   53.00    0.00   18.00    0.00    0.00    0.00    0.00    0.00    0.00   29.00
12:13:27 PM    4   50.00    0.00   22.45    0.00    0.00    0.00    0.00    0.00    0.00   27.55
12:13:27 PM    5   52.53    0.00   19.19    0.00    0.00    0.00    0.00    0.00    0.00   28.28
12:13:27 PM    6   49.49    0.00   20.20    0.00    0.00    0.00    0.00    0.00    0.00   30.30
12:13:27 PM    7   53.61    0.00   18.56    0.00    0.00    0.00    0.00    0.00    0.00   27.84
12:13:27 PM    8   50.00    0.00   20.00    0.00    0.00    0.00    0.00    0.00    0.00   30.00
12:13:27 PM    9   52.53    0.00   19.19    0.00    0.00    0.00    0.00    0.00    0.00   28.28
12:13:27 PM   10   53.00    0.00   20.00    0.00    0.00    0.00    0.00    0.00    0.00   27.00
12:13:27 PM   11   54.55    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   29.29
12:13:27 PM   12   48.48    0.00   19.19    0.00    0.00    0.00    0.00    0.00    0.00   32.32
12:13:27 PM   13   54.00    0.00   17.00    0.00    0.00    0.00    0.00    0.00    0.00   29.00
12:13:27 PM   14   51.02    0.00   18.37    0.00    0.00    0.00    0.00    0.00    0.00   30.61
12:13:27 PM   15   51.52    0.00   19.19    0.00    0.00    0.00    0.00    0.00    0.00   29.29
12:13:27 PM   16   50.51    0.00   18.18    0.00    0.00    0.00    0.00    0.00    0.00   31.31
12:13:27 PM   17   52.53    0.00   18.18    0.00    0.00    0.00    0.00    0.00    0.00   29.29
12:13:27 PM   18   49.49    0.00   20.20    0.00    0.00    0.00    0.00    0.00    0.00   30.30
12:13:27 PM   19   51.02    0.00   21.43    0.00    0.00    0.00    0.00    0.00    0.00   27.55
12:13:27 PM   20   49.49    0.00   18.18    0.00    0.00    0.00    0.00    0.00    0.00   32.32
12:13:27 PM   21   52.04    0.00   18.37    0.00    0.00    0.00    0.00    0.00    0.00   29.59
12:13:27 PM   22   51.52    0.00   17.17    0.00    0.00    0.00    0.00    0.00    0.00   31.31
12:13:27 PM   23   53.06    0.00   19.39    0.00    0.00    0.00    0.00    0.00    0.00   27.55
12:13:27 PM   24   52.00    0.00   17.00    0.00    0.00    0.00    0.00    0.00    0.00   31.00
12:13:27 PM   25   53.54    0.00   17.17    0.00    0.00    0.00    0.00    0.00    0.00   29.29
12:13:27 PM   26   52.53    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   31.31
12:13:27 PM   27   57.58    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   29.29
12:13:27 PM   28   50.51    0.00   18.18    0.00    0.00    0.00    0.00    0.00    0.00   31.31
12:13:27 PM   29   54.55    0.00   17.17    0.00    0.00    0.00    0.00    0.00    0.00   28.28
12:13:27 PM   30   48.98    0.00   20.41    0.00    0.00    0.00    0.00    0.00    0.00   30.61
12:13:27 PM   31   53.54    0.00   18.18    0.00    0.00    0.00    0.00    0.00    0.00   28.28
12:13:27 PM   32   48.98    0.00   20.41    0.00    0.00    0.00    0.00    0.00    0.00   30.61
12:13:27 PM   33   48.48    0.00   30.30    0.00    0.00    0.00    0.00    0.00    0.00   21.21
12:13:27 PM   34   47.00    0.00   23.00    0.00    0.00    0.00    0.00    0.00    0.00   30.00
12:13:27 PM   35   54.55    0.00   23.23    0.00    0.00    0.00    0.00    0.00    0.00   22.22

12:13:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:13:28 PM  all   45.13    0.00   13.29    0.00    0.00    0.00    0.00    0.00    0.00   41.58
12:13:28 PM    0   41.84    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   42.86
12:13:28 PM    1   68.00    0.00   24.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
12:13:28 PM    2   46.46    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   42.42
12:13:28 PM    3   44.44    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:28 PM    4   43.43    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:28 PM    5   43.88    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   43.88
12:13:28 PM    6   46.46    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   42.42
12:13:28 PM    7   45.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:28 PM    8   44.90    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   43.88
12:13:28 PM    9   41.84    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   42.86
12:13:28 PM   10   71.43    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   17.35
12:13:28 PM   11   42.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:28 PM   12   44.44    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:28 PM   13   42.42    0.00   21.21    0.00    0.00    0.00    0.00    0.00    0.00   36.36
12:13:28 PM   14   44.44    0.00   14.14    0.00    0.00    0.00    0.00    0.00    0.00   41.41
12:13:28 PM   15   42.42    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:13:28 PM   16   44.90    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   43.88
12:13:28 PM   17   43.43    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:13:28 PM   18   44.90    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   43.88
12:13:28 PM   19   43.43    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:28 PM   20   44.44    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:28 PM   21   43.43    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:28 PM   22   43.43    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:28 PM   23   41.41    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:28 PM   24   43.88    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   44.90
12:13:28 PM   25   43.43    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:13:28 PM   26   41.84    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   42.86
12:13:28 PM   27   44.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:28 PM   28   43.43    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:13:28 PM   29   44.44    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:13:28 PM   30   42.42    0.00   14.14    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:28 PM   31   42.42    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:13:28 PM   32   45.45    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:28 PM   33   43.88    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   42.86
12:13:28 PM   34   44.44    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:28 PM   35   42.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00

12:13:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:13:29 PM  all   46.39    0.00   11.79    0.00    0.00    0.00    0.00    0.00    0.00   41.81
12:13:29 PM    0   43.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:29 PM    1   43.43    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:13:29 PM    2   45.45    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:29 PM    3   46.94    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   43.88
12:13:29 PM    4   45.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:29 PM    5   46.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:13:29 PM    6   44.44    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:29 PM    7   44.90    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   43.88
12:13:29 PM    8   44.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:13:29 PM    9   45.45    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:29 PM   10   46.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:13:29 PM   11   43.43    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:13:29 PM   12   42.42    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   46.46
12:13:29 PM   13   70.71    0.00   20.20    0.00    0.00    0.00    0.00    0.00    0.00    9.09
12:13:29 PM   14   73.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   15.00
12:13:29 PM   15   47.52    0.00   16.83    0.00    0.00    0.00    0.00    0.00    0.00   35.64
12:13:29 PM   16   44.44    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:13:29 PM   17   43.88    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   44.90
12:13:29 PM   18   45.45    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:29 PM   19   45.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:13:29 PM   20   45.45    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:13:29 PM   21   46.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
